time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.5400000000000027,-7.66422328718,-2.77495594307,21.6847292456,6.04909365283,0.287189472448,0.0,-6.53266053861,-2.96284853309,4.72011015873,-0.087980403158,0.0375844353848,0.0,399.20184188895695,398.32691521766935,397.75770420792384,401.64412174810957
3.6000000000000028,-8.06129828458,-2.9561155049,21.9638590003,6.04420498616,0.289554714305,0.0,-6.70371292476,-3.07623276362,4.5841447944,-0.0709085746386,0.0428603475389,0.0,420.01126804795723,420.46959590479645,418.946957079547,420.42318946763845
3.660000000000003,-8.46907484813,-3.14442070671,22.2358788657,6.04002141517,0.292180740588,0.0,-6.88935771599,-3.20095232992,4.48286912045,-0.0674616292763,0.0455210951541,0.0,433.1159113563719,433.3408217562606,431.52640545488134,431.8135002936126
3.720000000000003,-8.88941369401,-3.34133325431,22.5059975811,6.03612470305,0.294965425229,0.0,-7.12227286492,-3.36299262974,4.51985808614,-0.0603375677787,0.0481345756048,0.0,479.22444067462715,479.4242025905143,478.57999448547065,479.1192701718823
3.780000000000003,-9.3238025146,-3.54800889793,22.7781031676,6.03216903612,0.297775004299,0.0,-7.35771173907,-3.52636801485,4.54909315294,-0.0804837570788,0.0440732059783,0.0,480.0355786792843,479.7283408317858,479.40450669434466,477.8678623587365
3.840000000000003,-9.77125279158,-3.76360777373,23.0481295937,6.02720439085,0.300486944193,0.0,-7.5578449206,-3.6606426855,4.45131228097,-0.0876949966804,0.0473598869937,0.0,440.0550544964171,440.3283131876288,440.2139686447198,439.61100050616403
3.900000000000003,-10.2320482285,-3.98834476954,23.3160051689,6.02188117145,0.303072675286,0.0,-7.80236051638,-3.83087955605,4.47651080731,-0.0908526087902,0.0328038343555,0.0,481.81774493721514,480.71657678178605,482.46138719063333,482.2169834617432
3.960000000000003,-10.7048602088,-4.221100481,23.5767174833,6.01617834385,0.305115278626,0.0,-7.95886694531,-3.9282288568,4.21446341808,-0.105126806694,0.0364134006927,0.0,383.23672255499923,383.58045944862147,384.54143206251763,383.1769819022548
4.020000000000002,-11.1883889801,-4.46079048046,23.8253541907,6.00934460163,0.307342632472,0.0,-8.15938818831,-4.0619567026,4.07308695338,-0.144003670094,0.0385041317863,0.0,428.55388845235433,428.7323119399851,428.72525271471227,425.3948974253136
4.080000000000001,-11.68587734,-4.71015910711,24.0708814889,6.00068743817,0.309265791905,0.0,-8.42386379405,-4.25087129754,4.10946717774,-0.144856216003,0.0142504620198,0.0,488.94799272140705,487.13753841259893,488.60345466184503,488.52249157938627
4.14,-12.1985509355,-4.97032424674,24.3160329987,5.99196167802,0.310451735687,0.0,-8.66566071306,-4.42190147834,4.06114422326,-0.146599506496,0.028986061955,0.0,464.37698828713644,465.5317238660131,464.1752628513954,464.01959479256027
